date,country,soe,arrivals,arrivals_male,arrivals_female
2021-01-01,ZWE,Perlis,0,0,0
2021-01-01,ZWE,Pulau Pinang,0,0,0
2021-01-01,ZWE,Sabah,0,0,0
2021-01-01,ZWE,Sarawak,0,0,0
2021-01-01,ZWE,Selangor,1,1,0
2021-02-01,ABW,Kedah,0,0,0
2021-02-01,ABW,Pulau Pinang,0,0,0
2021-02-01,AFG,Johor,0,0,0
2021-02-01,AFG,Kedah,0,0,0
2021-02-01,AFG,Perlis,0,0,0
2021-02-01,AFG,Pulau Pinang,0,0,0
2021-02-01,AFG,Sarawak,0,0,0
2021-02-01,AFG,Selangor,17,15,2
2021-02-01,AGO,Johor,0,0,0
2021-02-01,AGO,Kedah,0,0,0
2021-02-01,AGO,Sabah,0,0,0
2021-02-01,AGO,Selangor,0,0,0
2021-02-01,AIA,Selangor,0,0,0
2021-02-01,ALB,Johor,0,0,0
2021-02-01,ALB,Kedah,0,0,0
2021-02-01,ALB,Perak,0,0,0
2021-02-01,ALB,Perlis,0,0,0
2021-02-01,ALB,Pulau Pinang,0,0,0
2021-02-01,ALB,Sabah,0,0,0
2021-02-01,ALB,Sarawak,0,0,0
2021-02-01,ALB,Selangor,0,0,0
2021-02-01,AND,Johor,0,0,0
2021-02-01,AND,Kedah,0,0,0
2021-02-01,AND,Perlis,0,0,0
2021-02-01,AND,Pulau Pinang,0,0,0
2021-02-01,AND,Selangor,0,0,0
2021-02-01,ANT,Selangor,0,0,0
2021-02-01,ARE,Johor,0,0,0
2021-02-01,ARE,Kedah,0,0,0
2021-02-01,ARE,Kelantan,0,0,0
2021-02-01,ARE,Perak,0,0,0
2021-02-01,ARE,Perlis,0,0,0
2021-02-01,ARE,Pulau Pinang,0,0,0
2021-02-01,ARE,Sabah,0,0,0
2021-02-01,ARE,Sarawak,0,0,0
2021-02-01,ARE,Selangor,2,1,1
2021-02-01,ARG,Johor,0,0,0
2021-02-01,ARG,Kedah,0,0,0
2021-02-01,ARG,Kelantan,0,0,0
2021-02-01,ARG,Melaka,0,0,0
2021-02-01,ARG,Perak,0,0,0
2021-02-01,ARG,Perlis,0,0,0
2021-02-01,ARG,Pulau Pinang,0,0,0
2021-02-01,ARG,Sabah,0,0,0
2021-02-01,ARG,Sarawak,0,0,0
2021-02-01,ARG,Selangor,4,4,0
2021-02-01,ARG,W.P. Labuan,0,0,0
2021-02-01,ARM,Johor,0,0,0
2021-02-01,ARM,Kedah,0,0,0
2021-02-01,ARM,Kelantan,0,0,0
2021-02-01,ARM,Perak,0,0,0
2021-02-01,ARM,Perlis,0,0,0
2021-02-01,ARM,Pulau Pinang,1,0,1
2021-02-01,ARM,Sabah,0,0,0
2021-02-01,ARM,Sarawak,0,0,0
2021-02-01,ARM,Selangor,0,0,0
2021-02-01,ATA,Selangor,0,0,0
2021-02-01,ATG,Johor,0,0,0
2021-02-01,ATG,Kedah,0,0,0
2021-02-01,ATG,Pulau Pinang,0,0,0
2021-02-01,ATG,Sarawak,0,0,0
2021-02-01,ATG,Selangor,0,0,0
2021-02-01,AUS,Johor,1,1,0
2021-02-01,AUS,Kedah,0,0,0
2021-02-01,AUS,Kelantan,0,0,0
2021-02-01,AUS,Melaka,0,0,0
2021-02-01,AUS,Negeri Sembilan,0,0,0
2021-02-01,AUS,Pahang,0,0,0
2021-02-01,AUS,Perak,2,1,1
2021-02-01,AUS,Perlis,0,0,0
2021-02-01,AUS,Pulau Pinang,4,3,1
2021-02-01,AUS,Sabah,0,0,0
2021-02-01,AUS,Sarawak,0,0,0
2021-02-01,AUS,Selangor,80,50,30
2021-02-01,AUS,Terengganu,0,0,0
2021-02-01,AUS,W.P. Labuan,0,0,0
2021-02-01,AUT,Johor,0,0,0
2021-02-01,AUT,Kedah,0,0,0
2021-02-01,AUT,Kelantan,0,0,0
2021-02-01,AUT,Melaka,0,0,0
2021-02-01,AUT,Negeri Sembilan,0,0,0
2021-02-01,AUT,Pahang,0,0,0
2021-02-01,AUT,Perak,0,0,0
2021-02-01,AUT,Perlis,0,0,0
2021-02-01,AUT,Pulau Pinang,0,0,0
2021-02-01,AUT,Sabah,0,0,0
2021-02-01,AUT,Sarawak,0,0,0
2021-02-01,AUT,Selangor,13,13,0
2021-02-01,AUT,Terengganu,0,0,0
2021-02-01,AUT,W.P. Labuan,0,0,0
2021-02-01,AZE,Johor,0,0,0
2021-02-01,AZE,Kedah,0,0,0
2021-02-01,AZE,Kelantan,0,0,0
2021-02-01,AZE,Melaka,0,0,0
2021-02-01,AZE,Perlis,0,0,0
2021-02-01,AZE,Pulau Pinang,0,0,0
2021-02-01,AZE,Sabah,0,0,0
2021-02-01,AZE,Sarawak,0,0,0
2021-02-01,AZE,Selangor,0,0,0
2021-02-01,AZE,W.P. Labuan,0,0,0
2021-02-01,BDI,Pulau Pinang,0,0,0
2021-02-01,BDI,Sarawak,0,0,0
2021-02-01,BDI,Selangor,0,0,0
2021-02-01,BEL,Johor,0,0,0
2021-02-01,BEL,Kedah,0,0,0
2021-02-01,BEL,Kelantan,0,0,0
2021-02-01,BEL,Melaka,0,0,0
2021-02-01,BEL,Negeri Sembilan,0,0,0
2021-02-01,BEL,Pahang,0,0,0
2021-02-01,BEL,Perak,0,0,0
2021-02-01,BEL,Perlis,0,0,0
2021-02-01,BEL,Pulau Pinang,0,0,0
2021-02-01,BEL,Sabah,0,0,0
2021-02-01,BEL,Sarawak,0,0,0
2021-02-01,BEL,Selangor,13,9,4
2021-02-01,BEL,W.P. Labuan,0,0,0
2021-02-01,BEN,Johor,0,0,0
2021-02-01,BEN,Kedah,0,0,0
2021-02-01,BEN,Perak,0,0,0
2021-02-01,BEN,Pulau Pinang,0,0,0
2021-02-01,BEN,Sabah,0,0,0
2021-02-01,BEN,Sarawak,0,0,0
2021-02-01,BEN,Selangor,0,0,0
2021-02-01,BFA,Perak,0,0,0
2021-02-01,BFA,Pulau Pinang,0,0,0
2021-02-01,BFA,Selangor,0,0,0
2021-02-01,BGD,Johor,4,4,0
2021-02-01,BGD,Kedah,0,0,0
2021-02-01,BGD,Kelantan,0,0,0
2021-02-01,BGD,Melaka,0,0,0
2021-02-01,BGD,Negeri Sembilan,0,0,0
2021-02-01,BGD,Pahang,0,0,0
2021-02-01,BGD,Perak,0,0,0
2021-02-01,BGD,Perlis,0,0,0
2021-02-01,BGD,Pulau Pinang,0,0,0
2021-02-01,BGD,Sabah,0,0,0
2021-02-01,BGD,Sarawak,0,0,0
2021-02-01,BGD,Selangor,143,101,42
2021-02-01,BGD,W.P. Labuan,0,0,0
2021-02-01,BGR,Johor,0,0,0
2021-02-01,BGR,Kedah,0,0,0
2021-02-01,BGR,Kelantan,0,0,0
2021-02-01,BGR,Pahang,0,0,0
2021-02-01,BGR,Perak,0,0,0
2021-02-01,BGR,Perlis,0,0,0
2021-02-01,BGR,Pulau Pinang,0,0,0
2021-02-01,BGR,Sabah,0,0,0
2021-02-01,BGR,Sarawak,0,0,0
2021-02-01,BGR,Selangor,18,18,0
2021-02-01,BGR,W.P. Labuan,0,0,0
2021-02-01,BHR,Johor,0,0,0
2021-02-01,BHR,Kedah,0,0,0
2021-02-01,BHR,Kelantan,0,0,0
2021-02-01,BHR,Perlis,0,0,0
2021-02-01,BHR,Pulau Pinang,0,0,0
2021-02-01,BHR,Sabah,0,0,0
2021-02-01,BHR,Sarawak,0,0,0
2021-02-01,BHR,Selangor,1,1,0
2021-02-01,BHS,Johor,0,0,0
2021-02-01,BHS,Kedah,0,0,0
2021-02-01,BHS,Perak,0,0,0
2021-02-01,BHS,Sabah,0,0,0
2021-02-01,BHS,Sarawak,0,0,0
2021-02-01,BHS,Selangor,0,0,0
2021-02-01,BIH,Johor,0,0,0
2021-02-01,BIH,Kedah,0,0,0
2021-02-01,BIH,Perlis,0,0,0
2021-02-01,BIH,Pulau Pinang,0,0,0
2021-02-01,BIH,Sabah,0,0,0
2021-02-01,BIH,Sarawak,0,0,0
2021-02-01,BIH,Selangor,1,0,1
2021-02-01,BLR,Johor,0,0,0
2021-02-01,BLR,Kedah,0,0,0
2021-02-01,BLR,Kelantan,0,0,0
2021-02-01,BLR,Pahang,0,0,0
2021-02-01,BLR,Perak,0,0,0
2021-02-01,BLR,Perlis,0,0,0
2021-02-01,BLR,Pulau Pinang,0,0,0
2021-02-01,BLR,Sabah,0,0,0
2021-02-01,BLR,Sarawak,0,0,0
2021-02-01,BLR,Selangor,0,0,0
2021-02-01,BLR,W.P. Labuan,0,0,0
2021-02-01,BLZ,Johor,0,0,0
2021-02-01,BLZ,Pulau Pinang,0,0,0
2021-02-01,BLZ,Sarawak,0,0,0
2021-02-01,BLZ,Selangor,0,0,0
2021-02-01,BMU,Selangor,0,0,0
2021-02-01,BOL,Johor,0,0,0
2021-02-01,BOL,Kedah,0,0,0
2021-02-01,BOL,Melaka,0,0,0
2021-02-01,BOL,Perak,0,0,0
2021-02-01,BOL,Perlis,0,0,0
2021-02-01,BOL,Pulau Pinang,0,0,0
2021-02-01,BOL,Sabah,0,0,0
2021-02-01,BOL,Sarawak,0,0,0
2021-02-01,BOL,Selangor,0,0,0
2021-02-01,BRA,Johor,12,12,0
2021-02-01,BRA,Kedah,0,0,0
2021-02-01,BRA,Kelantan,0,0,0
2021-02-01,BRA,Melaka,0,0,0
2021-02-01,BRA,Pahang,0,0,0
2021-02-01,BRA,Perak,0,0,0
2021-02-01,BRA,Perlis,0,0,0
2021-02-01,BRA,Pulau Pinang,0,0,0
2021-02-01,BRA,Sabah,0,0,0
2021-02-01,BRA,Sarawak,0,0,0
2021-02-01,BRA,Selangor,30,20,10
2021-02-01,BRA,W.P. Labuan,0,0,0
2021-02-01,BRB,Johor,0,0,0
2021-02-01,BRB,Kedah,0,0,0
2021-02-01,BRB,Perlis,0,0,0
2021-02-01,BRB,Pulau Pinang,0,0,0
2021-02-01,BRB,Selangor,0,0,0
2021-02-01,BRN,Johor,0,0,0
2021-02-01,BRN,Kedah,0,0,0
2021-02-01,BRN,Kelantan,0,0,0
2021-02-01,BRN,Melaka,0,0,0
2021-02-01,BRN,Pahang,0,0,0
2021-02-01,BRN,Perak,0,0,0
2021-02-01,BRN,Perlis,0,0,0
2021-02-01,BRN,Pulau Pinang,0,0,0
2021-02-01,BRN,Sabah,0,0,0
2021-02-01,BRN,Sarawak,355,347,8
2021-02-01,BRN,Selangor,6,4,2
2021-02-01,BRN,W.P. Labuan,1,1,0
2021-02-01,BTN,Johor,0,0,0
2021-02-01,BTN,Kedah,0,0,0
2021-02-01,BTN,Perak,0,0,0
2021-02-01,BTN,Perlis,0,0,0
2021-02-01,BTN,Pulau Pinang,0,0,0
2021-02-01,BTN,Sabah,0,0,0
2021-02-01,BTN,Sarawak,0,0,0
2021-02-01,BTN,Selangor,2,0,2
2021-02-01,BWA,Johor,0,0,0
2021-02-01,BWA,Kedah,0,0,0
2021-02-01,BWA,Perlis,0,0,0
2021-02-01,BWA,Pulau Pinang,0,0,0
2021-02-01,BWA,Sabah,0,0,0
2021-02-01,BWA,Sarawak,0,0,0
2021-02-01,BWA,Selangor,0,0,0
2021-02-01,CAF,Kedah,0,0,0
2021-02-01,CAF,Selangor,0,0,0
2021-02-01,CAN,Johor,0,0,0
2021-02-01,CAN,Kedah,0,0,0
2021-02-01,CAN,Kelantan,0,0,0
2021-02-01,CAN,Melaka,0,0,0
2021-02-01,CAN,Negeri Sembilan,0,0,0
2021-02-01,CAN,Pahang,0,0,0
2021-02-01,CAN,Perak,0,0,0
2021-02-01,CAN,Perlis,0,0,0
2021-02-01,CAN,Pulau Pinang,1,1,0
2021-02-01,CAN,Sabah,0,0,0
2021-02-01,CAN,Sarawak,0,0,0
2021-02-01,CAN,Selangor,31,24,7
2021-02-01,CAN,Terengganu,0,0,0
2021-02-01,CAN,W.P. Labuan,0,0,0
2021-02-01,CCK,Selangor,0,0,0
2021-02-01,CHE,Johor,0,0,0
2021-02-01,CHE,Kedah,0,0,0
2021-02-01,CHE,Kelantan,0,0,0
2021-02-01,CHE,Melaka,0,0,0
2021-02-01,CHE,Negeri Sembilan,0,0,0
2021-02-01,CHE,Pahang,0,0,0
2021-02-01,CHE,Perak,0,0,0
2021-02-01,CHE,Perlis,0,0,0
2021-02-01,CHE,Pulau Pinang,0,0,0
2021-02-01,CHE,Sabah,0,0,0
2021-02-01,CHE,Sarawak,0,0,0
2021-02-01,CHE,Selangor,9,5,4
2021-02-01,CHE,W.P. Labuan,0,0,0
2021-02-01,CHL,Johor,0,0,0
2021-02-01,CHL,Kedah,0,0,0
2021-02-01,CHL,Kelantan,0,0,0
2021-02-01,CHL,Melaka,0,0,0
2021-02-01,CHL,Pahang,0,0,0
2021-02-01,CHL,Perak,0,0,0
2021-02-01,CHL,Perlis,0,0,0
2021-02-01,CHL,Pulau Pinang,0,0,0
2021-02-01,CHL,Sabah,0,0,0
2021-02-01,CHL,Sarawak,0,0,0
2021-02-01,CHL,Selangor,2,1,1
2021-02-01,CHN,Johor,32,17,15
2021-02-01,CHN,Kedah,0,0,0
2021-02-01,CHN,Kelantan,0,0,0
2021-02-01,CHN,Melaka,0,0,0
2021-02-01,CHN,Pahang,0,0,0
2021-02-01,CHN,Perak,0,0,0
2021-02-01,CHN,Perlis,0,0,0
2021-02-01,CHN,Pulau Pinang,6,1,5
2021-02-01,CHN,Sabah,0,0,0
2021-02-01,CHN,Sarawak,48,46,2
2021-02-01,CHN,Selangor,768,623,145
2021-02-01,CHN,Terengganu,0,0,0
2021-02-01,CHN,W.P. Labuan,0,0,0
2021-02-01,CIV,Johor,0,0,0
2021-02-01,CIV,Kedah,0,0,0
2021-02-01,CIV,Pulau Pinang,0,0,0
2021-02-01,CIV,Sabah,0,0,0
2021-02-01,CIV,Sarawak,0,0,0
2021-02-01,CIV,Selangor,0,0,0
2021-02-01,CMR,Johor,0,0,0
2021-02-01,CMR,Kedah,0,0,0
2021-02-01,CMR,Pulau Pinang,0,0,0
2021-02-01,CMR,Sabah,0,0,0
2021-02-01,CMR,Sarawak,0,0,0
2021-02-01,CMR,Selangor,2,2,0
2021-02-01,COD,Johor,0,0,0
2021-02-01,COD,Pulau Pinang,0,0,0
2021-02-01,COD,Sarawak,0,0,0
2021-02-01,COD,Selangor,0,0,0
2021-02-01,COG,Johor,0,0,0
2021-02-01,COG,Kedah,0,0,0
2021-02-01,COG,Selangor,0,0,0
2021-02-01,COK,Selangor,0,0,0
2021-02-01,COL,Johor,0,0,0
2021-02-01,COL,Kedah,0,0,0
2021-02-01,COL,Perak,0,0,0
2021-02-01,COL,Pulau Pinang,0,0,0
2021-02-01,COL,Sabah,0,0,0
2021-02-01,COL,Sarawak,0,0,0
2021-02-01,COL,Selangor,5,3,2
2021-02-01,COL,W.P. Labuan,0,0,0
2021-02-01,COM,Johor,0,0,0
2021-02-01,COM,Kedah,0,0,0
2021-02-01,COM,Selangor,3,2,1
2021-02-01,CPV,Johor,0,0,0
2021-02-01,CPV,Kedah,0,0,0
2021-02-01,CPV,Pulau Pinang,0,0,0
2021-02-01,CPV,Sabah,0,0,0
2021-02-01,CPV,Selangor,0,0,0
2021-02-01,CRI,Johor,0,0,0
2021-02-01,CRI,Kedah,0,0,0
2021-02-01,CRI,Perak,0,0,0
2021-02-01,CRI,Perlis,0,0,0
2021-02-01,CRI,Pulau Pinang,0,0,0
2021-02-01,CRI,Sabah,0,0,0
2021-02-01,CRI,Sarawak,0,0,0
2021-02-01,CRI,Selangor,18,14,4
2021-02-01,CUB,Johor,0,0,0
2021-02-01,CUB,Kedah,0,0,0
2021-02-01,CUB,Perlis,0,0,0
2021-02-01,CUB,Pulau Pinang,0,0,0
2021-02-01,CUB,Sabah,0,0,0
2021-02-01,CUB,Sarawak,0,0,0
2021-02-01,CUB,Selangor,0,0,0
2021-02-01,CYP,Johor,0,0,0
2021-02-01,CYP,Kedah,0,0,0
2021-02-01,CYP,Perak,0,0,0
2021-02-01,CYP,Perlis,0,0,0
2021-02-01,CYP,Pulau Pinang,0,0,0
2021-02-01,CYP,Sabah,0,0,0
2021-02-01,CYP,Sarawak,0,0,0
2021-02-01,CYP,Selangor,3,2,1
2021-02-01,CZE,Johor,2,2,0
2021-02-01,CZE,Kedah,0,0,0
2021-02-01,CZE,Kelantan,0,0,0
2021-02-01,CZE,Melaka,0,0,0
2021-02-01,CZE,Negeri Sembilan,0,0,0
2021-02-01,CZE,Perak,0,0,0
2021-02-01,CZE,Perlis,0,0,0
2021-02-01,CZE,Pulau Pinang,0,0,0
2021-02-01,CZE,Sabah,0,0,0
2021-02-01,CZE,Sarawak,0,0,0
2021-02-01,CZE,Selangor,4,4,0
2021-02-01,CZE,W.P. Labuan,0,0,0
2021-02-01,DEU,Johor,0,0,0
2021-02-01,DEU,Kedah,0,0,0
2021-02-01,DEU,Kelantan,0,0,0
2021-02-01,DEU,Melaka,0,0,0
2021-02-01,DEU,Negeri Sembilan,0,0,0
2021-02-01,DEU,Pahang,0,0,0
2021-02-01,DEU,Perak,0,0,0
2021-02-01,DEU,Perlis,0,0,0
2021-02-01,DEU,Pulau Pinang,1,1,0
2021-02-01,DEU,Sabah,0,0,0
2021-02-01,DEU,Sarawak,0,0,0
2021-02-01,DEU,Selangor,65,56,9
2021-02-01,DEU,Terengganu,0,0,0
2021-02-01,DEU,W.P. Labuan,0,0,0
2021-02-01,DJI,Johor,0,0,0
2021-02-01,DJI,Selangor,0,0,0
2021-02-01,DMA,Johor,0,0,0
2021-02-01,DMA,Kedah,0,0,0
2021-02-01,DMA,Pulau Pinang,0,0,0
2021-02-01,DMA,Sabah,0,0,0
2021-02-01,DMA,Sarawak,0,0,0
2021-02-01,DMA,Selangor,1,1,0
2021-02-01,DMA,W.P. Labuan,0,0,0
2021-02-01,DNK,Johor,9,9,0
2021-02-01,DNK,Kedah,0,0,0
2021-02-01,DNK,Kelantan,0,0,0
2021-02-01,DNK,Melaka,0,0,0
2021-02-01,DNK,Negeri Sembilan,0,0,0
2021-02-01,DNK,Pahang,0,0,0
2021-02-01,DNK,Perak,0,0,0
2021-02-01,DNK,Perlis,0,0,0
2021-02-01,DNK,Pulau Pinang,0,0,0
2021-02-01,DNK,Sabah,0,0,0
2021-02-01,DNK,Sarawak,0,0,0
2021-02-01,DNK,Selangor,8,8,0
2021-02-01,DNK,W.P. Labuan,0,0,0
2021-02-01,DOM,Johor,0,0,0
2021-02-01,DOM,Kedah,0,0,0
2021-02-01,DOM,Perak,0,0,0
2021-02-01,DOM,Perlis,0,0,0
2021-02-01,DOM,Pulau Pinang,0,0,0
2021-02-01,DOM,Sabah,0,0,0
2021-02-01,DOM,Sarawak,0,0,0
2021-02-01,DOM,Selangor,0,0,0
2021-02-01,DZA,Johor,0,0,0
2021-02-01,DZA,Kedah,0,0,0
2021-02-01,DZA,Kelantan,0,0,0
2021-02-01,DZA,Melaka,0,0,0
2021-02-01,DZA,Perak,0,0,0
2021-02-01,DZA,Perlis,0,0,0
2021-02-01,DZA,Pulau Pinang,0,0,0
2021-02-01,DZA,Sabah,0,0,0
2021-02-01,DZA,Sarawak,0,0,0
2021-02-01,DZA,Selangor,4,3,1
2021-02-01,DZA,W.P. Labuan,0,0,0
2021-02-01,ECU,Johor,0,0,0
2021-02-01,ECU,Kedah,0,0,0
2021-02-01,ECU,Perak,0,0,0
2021-02-01,ECU,Perlis,0,0,0
2021-02-01,ECU,Pulau Pinang,0,0,0
2021-02-01,ECU,Sabah,0,0,0
2021-02-01,ECU,Sarawak,0,0,0
2021-02-01,ECU,Selangor,0,0,0
2021-02-01,EGY,Johor,0,0,0
2021-02-01,EGY,Kedah,0,0,0
2021-02-01,EGY,Kelantan,0,0,0
2021-02-01,EGY,Melaka,0,0,0
2021-02-01,EGY,Pahang,0,0,0
2021-02-01,EGY,Perak,0,0,0
2021-02-01,EGY,Perlis,0,0,0
2021-02-01,EGY,Pulau Pinang,0,0,0
2021-02-01,EGY,Sabah,0,0,0
2021-02-01,EGY,Sarawak,0,0,0
2021-02-01,EGY,Selangor,56,44,12
2021-02-01,EGY,Terengganu,0,0,0
2021-02-01,EGY,W.P. Labuan,0,0,0
2021-02-01,ERI,Johor,0,0,0
2021-02-01,ERI,Pulau Pinang,0,0,0
2021-02-01,ERI,Sabah,0,0,0
2021-02-01,ERI,Selangor,1,1,0
2021-02-01,ESP,Johor,2,2,0
2021-02-01,ESP,Kedah,0,0,0
2021-02-01,ESP,Kelantan,0,0,0
2021-02-01,ESP,Melaka,0,0,0
2021-02-01,ESP,Negeri Sembilan,0,0,0
2021-02-01,ESP,Pahang,0,0,0
2021-02-01,ESP,Perak,0,0,0
2021-02-01,ESP,Perlis,0,0,0
2021-02-01,ESP,Pulau Pinang,0,0,0
2021-02-01,ESP,Sabah,0,0,0
2021-02-01,ESP,Sarawak,0,0,0
2021-02-01,ESP,Selangor,16,13,3
2021-02-01,ESP,W.P. Labuan,0,0,0
2021-02-01,EST,Johor,0,0,0
2021-02-01,EST,Kedah,0,0,0
2021-02-01,EST,Kelantan,0,0,0
2021-02-01,EST,Pahang,0,0,0
2021-02-01,EST,Perak,0,0,0
2021-02-01,EST,Perlis,0,0,0
2021-02-01,EST,Pulau Pinang,0,0,0
2021-02-01,EST,Sabah,0,0,0
2021-02-01,EST,Sarawak,0,0,0
2021-02-01,EST,Selangor,0,0,0
2021-02-01,EST,W.P. Labuan,0,0,0
2021-02-01,ETH,Johor,0,0,0
2021-02-01,ETH,Kedah,0,0,0
2021-02-01,ETH,Pulau Pinang,0,0,0
2021-02-01,ETH,Sarawak,0,0,0
2021-02-01,ETH,Selangor,0,0,0
2021-02-01,FIN,Johor,0,0,0
2021-02-01,FIN,Kedah,0,0,0
2021-02-01,FIN,Kelantan,0,0,0
2021-02-01,FIN,Melaka,0,0,0
2021-02-01,FIN,Negeri Sembilan,0,0,0
2021-02-01,FIN,Pahang,0,0,0
2021-02-01,FIN,Perak,0,0,0
2021-02-01,FIN,Perlis,0,0,0
2021-02-01,FIN,Pulau Pinang,0,0,0
2021-02-01,FIN,Sabah,0,0,0
2021-02-01,FIN,Sarawak,0,0,0
2021-02-01,FIN,Selangor,12,8,4
2021-02-01,FIN,W.P. Labuan,0,0,0
2021-02-01,FJI,Johor,0,0,0
2021-02-01,FJI,Kedah,0,0,0
2021-02-01,FJI,Kelantan,0,0,0
2021-02-01,FJI,Perak,0,0,0
2021-02-01,FJI,Perlis,0,0,0
2021-02-01,FJI,Pulau Pinang,0,0,0
2021-02-01,FJI,Sabah,0,0,0
2021-02-01,FJI,Sarawak,0,0,0
2021-02-01,FJI,Selangor,0,0,0
2021-02-01,FRA,Johor,0,0,0
2021-02-01,FRA,Kedah,0,0,0
2021-02-01,FRA,Kelantan,0,0,0
2021-02-01,FRA,Melaka,0,0,0
2021-02-01,FRA,Negeri Sembilan,0,0,0
2021-02-01,FRA,Pahang,0,0,0
2021-02-01,FRA,Perak,0,0,0
2021-02-01,FRA,Perlis,0,0,0
2021-02-01,FRA,Pulau Pinang,0,0,0
2021-02-01,FRA,Sabah,0,0,0
2021-02-01,FRA,Sarawak,0,0,0
2021-02-01,FRA,Selangor,52,38,14
2021-02-01,FRA,Terengganu,0,0,0
2021-02-01,FRA,W.P. Labuan,0,0,0
2021-02-01,FSM,Johor,0,0,0
2021-02-01,FSM,Pulau Pinang,0,0,0
2021-02-01,FSM,Selangor,0,0,0
2021-02-01,GAB,Johor,0,0,0
2021-02-01,GAB,Pulau Pinang,0,0,0
2021-02-01,GAB,Sarawak,0,0,0
2021-02-01,GAB,Selangor,0,0,0
2021-02-01,GBR,Johor,3,3,0
2021-02-01,GBR,Kedah,0,0,0
2021-02-01,GBR,Kelantan,0,0,0
2021-02-01,GBR,Melaka,0,0,0
2021-02-01,GBR,Negeri Sembilan,0,0,0
2021-02-01,GBR,Pahang,0,0,0
2021-02-01,GBR,Perak,0,0,0
2021-02-01,GBR,Perlis,0,0,0
2021-02-01,GBR,Pulau Pinang,2,2,0
2021-02-01,GBR,Sabah,0,0,0
2021-02-01,GBR,Sarawak,3,2,1
2021-02-01,GBR,Selangor,248,218,30
2021-02-01,GBR,Terengganu,0,0,0
2021-02-01,GBR,W.P. Labuan,0,0,0
2021-02-01,GEO,Johor,0,0,0
2021-02-01,GEO,Kedah,0,0,0
2021-02-01,GEO,Melaka,0,0,0
2021-02-01,GEO,Perak,0,0,0
2021-02-01,GEO,Perlis,0,0,0
2021-02-01,GEO,Pulau Pinang,0,0,0
2021-02-01,GEO,Sabah,0,0,0
2021-02-01,GEO,Sarawak,0,0,0
2021-02-01,GEO,Selangor,1,1,0
2021-02-01,GHA,Johor,1,1,0
2021-02-01,GHA,Kedah,0,0,0
2021-02-01,GHA,Kelantan,0,0,0
2021-02-01,GHA,Pulau Pinang,0,0,0
2021-02-01,GHA,Sabah,0,0,0
2021-02-01,GHA,Sarawak,0,0,0
2021-02-01,GHA,Selangor,8,8,0
2021-02-01,GIB,Johor,0,0,0
2021-02-01,GIB,Sarawak,0,0,0
2021-02-01,GIN,Johor,0,0,0
2021-02-01,GIN,Kedah,0,0,0
2021-02-01,GIN,Kelantan,0,0,0
2021-02-01,GIN,Perlis,0,0,0
2021-02-01,GIN,Pulau Pinang,0,0,0
2021-02-01,GIN,Sabah,0,0,0
2021-02-01,GIN,Sarawak,0,0,0
2021-02-01,GIN,Selangor,10,5,5
2021-02-01,GLP,Selangor,0,0,0
2021-02-01,GMB,Johor,0,0,0
2021-02-01,GMB,Kedah,0,0,0
2021-02-01,GMB,Kelantan,0,0,0
2021-02-01,GMB,Pulau Pinang,0,0,0
2021-02-01,GMB,Sabah,0,0,0
2021-02-01,GMB,Sarawak,0,0,0
2021-02-01,GMB,Selangor,0,0,0
2021-02-01,GNB,Johor,0,0,0
2021-02-01,GNB,Selangor,0,0,0
2021-02-01,GNQ,Johor,0,0,0
2021-02-01,GNQ,Selangor,0,0,0
2021-02-01,GRC,Johor,0,0,0
2021-02-01,GRC,Kedah,0,0,0
2021-02-01,GRC,Kelantan,0,0,0
2021-02-01,GRC,Melaka,0,0,0
2021-02-01,GRC,Negeri Sembilan,0,0,0
2021-02-01,GRC,Pahang,0,0,0
2021-02-01,GRC,Perak,0,0,0
2021-02-01,GRC,Perlis,0,0,0
2021-02-01,GRC,Pulau Pinang,0,0,0
2021-02-01,GRC,Sabah,0,0,0
2021-02-01,GRC,Sarawak,0,0,0
2021-02-01,GRC,Selangor,6,5,1
2021-02-01,GRD,Johor,0,0,0
2021-02-01,GRD,Kedah,0,0,0
2021-02-01,GRD,Pulau Pinang,0,0,0
2021-02-01,GRD,Sabah,0,0,0
2021-02-01,GRD,Sarawak,0,0,0
2021-02-01,GRD,Selangor,0,0,0
2021-02-01,GRL,Johor,0,0,0
2021-02-01,GRL,Selangor,0,0,0
2021-02-01,GTM,Johor,0,0,0
2021-02-01,GTM,Kedah,0,0,0
2021-02-01,GTM,Pahang,0,0,0
2021-02-01,GTM,Perak,0,0,0
2021-02-01,GTM,Pulau Pinang,0,0,0
2021-02-01,GTM,Sabah,0,0,0
2021-02-01,GTM,Sarawak,0,0,0
2021-02-01,GTM,Selangor,0,0,0
2021-02-01,GTM,W.P. Labuan,0,0,0
2021-02-01,GUY,Johor,0,0,0
2021-02-01,GUY,Kedah,0,0,0
2021-02-01,GUY,Pulau Pinang,0,0,0
2021-02-01,GUY,Sarawak,0,0,0
2021-02-01,GUY,Selangor,0,0,0
2021-02-01,HKG,Johor,0,0,0
2021-02-01,HKG,Kedah,0,0,0
2021-02-01,HKG,Kelantan,0,0,0
2021-02-01,HKG,Pahang,0,0,0
2021-02-01,HKG,Perak,1,0,1
2021-02-01,HKG,Perlis,0,0,0
2021-02-01,HKG,Pulau Pinang,0,0,0
2021-02-01,HKG,Sabah,0,0,0
